Desc	Orthogroup	Arabidopsis_thaliana	Avena_sativa	Brachypodium_distachyon	Hordeum_vulgare	Oryza_sativa	Sorghum_bicolor	Triticum_aestivum	Triticum_turgidum	Zea_mays
n/a	OG0009980	1	1	1	1	1	1	1	1	1
n/a	OG0009981	1	1	1	1	1	1	1	1	1
n/a	OG0009982	1	1	1	1	1	2	1	0	1
n/a	OG0009983	1	1	1	1	1	1	1	0	2
n/a	OG0009984	1	1	1	1	1	1	1	1	1
n/a	OG0009985	1	1	1	1	1	1	1	0	2
n/a	OG0009986	1	1	1	1	1	1	1	1	1
n/a	OG0009987	2	1	1	1	1	1	1	1	1
n/a	OG0009988	1	1	1	1	1	1	1	1	1
n/a	OG0009989	1	1	1	1	1	1	1	1	1
n/a	OG0009990	2	1	1	1	0	2	1	0	2
n/a	OG0009991	1	1	1	1	1	1	1	1	1
n/a	OG0009992	1	1	1	1	0	2	1	1	1
n/a	OG0009993	1	1	1	1	1	1	1	1	1
n/a	OG0009994	1	1	2	0	1	1	1	1	1
n/a	OG0009995	1	1	1	1	1	1	1	1	1
n/a	OG0009996	1	1	1	1	1	1	1	1	1
n/a	OG0009997	2	1	1	1	1	1	1	1	1
n/a	OG0009998	1	1	1	1	1	1	1	1	2
n/a	OG0009999	1	1	1	1	1	1	1	1	1
n/a	OG0010000	1	1	1	1	1	1	1	1	1
n/a	OG0010001	2	1	1	1	1	1	1	1	1
n/a	OG0010002	3	1	1	0	0	1	1	1	1
n/a	OG0010003	1	1	1	1	1	1	1	1	1
n/a	OG0010004	1	1	1	2	0	1	1	1	1
n/a	OG0010005	2	1	1	1	0	1	1	1	2
n/a	OG0010006	1	1	1	1	1	1	1	1	1
n/a	OG0010007	1	1	1	1	1	1	1	1	2
n/a	OG0010008	1	1	1	1	1	1	1	1	1
n/a	OG0010009	2	1	1	1	0	1	1	1	1
n/a	OG0010010	1	1	1	1	1	2	1	1	1
n/a	OG0010011	1	1	1	1	1	1	1	1	1
n/a	OG0010012	1	0	2	1	1	2	1	1	2
n/a	OG0010013	1	1	1	1	1	1	1	1	1
n/a	OG0010014	1	1	1	1	0	1	1	1	2
n/a	OG0010015	1	1	1	1	1	1	1	1	1
n/a	OG0010016	1	1	1	1	1	1	1	1	1
n/a	OG0010017	1	1	1	1	1	1	1	1	1
n/a	OG0010018	1	1	1	1	1	1	1	1	2
n/a	OG0010019	1	1	1	1	1	1	1	1	1
n/a	OG0010020	1	1	1	1	1	1	1	1	1
n/a	OG0010021	1	1	1	1	0	1	1	1	2
n/a	OG0010022	3	1	1	1	0	1	1	1	1
n/a	OG0010023	1	1	1	1	1	1	1	1	1
n/a	OG0010024	1	1	1	1	1	1	1	1	1
n/a	OG0010025	1	1	1	1	1	1	1	1	1
n/a	OG0010026	1	1	1	1	1	1	1	1	1
n/a	OG0010027	1	1	1	1	1	1	1	1	1
n/a	OG0010028	1	1	1	1	1	1	1	1	1
n/a	OG0010029	1	1	1	1	1	1	1	1	1
n/a	OG0010030	1	1	1	1	1	1	1	1	1
n/a	OG0010031	1	2	1	1	0	1	1	0	0
n/a	OG0010032	1	1	2	0	1	1	1	1	1
n/a	OG0010033	1	1	1	1	1	1	1	1	1
n/a	OG0010034	1	1	1	1	1	1	1	1	1
n/a	OG0010035	1	1	1	1	1	1	1	1	1
n/a	OG0010036	1	1	1	1	0	1	1	1	2
n/a	OG0010037	2	1	1	1	1	1	1	1	1
n/a	OG0010038	2	1	1	1	1	1	1	1	1
n/a	OG0010039	1	1	1	0	1	2	1	1	1
n/a	OG0010040	1	1	1	1	1	1	1	1	1
n/a	OG0010041	1	1	1	1	1	1	1	1	1
n/a	OG0010042	1	1	1	1	1	1	1	1	1
n/a	OG0010043	3	1	1	1	1	1	0	0	2
n/a	OG0010044	1	1	1	1	1	1	1	1	1
n/a	OG0010045	4	0	1	1	0	1	1	1	2
n/a	OG0010046	1	1	2	1	1	1	1	1	1
n/a	OG0010047	1	1	1	1	0	1	1	1	2
n/a	OG0010048	1	1	1	1	1	1	1	1	1
n/a	OG0010049	2	1	1	0	1	1	1	1	1
n/a	OG0010050	1	1	1	1	1	1	1	1	1
n/a	OG0010051	2	1	1	1	1	1	1	1	1
n/a	OG0010052	1	1	1	1	2	1	1	0	1
n/a	OG0010053	1	1	1	1	1	1	1	1	2
n/a	OG0010054	1	1	1	1	1	1	1	1	1
n/a	OG0010055	1	1	1	1	1	1	1	1	2
n/a	OG0010056	1	1	1	1	1	1	1	1	1
n/a	OG0010057	1	1	1	1	1	1	1	1	1
n/a	OG0010058	2	1	1	1	0	1	1	1	1
n/a	OG0010059	1	1	1	1	1	1	1	1	1
n/a	OG0010060	1	1	1	1	1	1	1	1	1
n/a	OG0010061	1	1	1	1	1	1	1	1	1
n/a	OG0010062	2	1	1	1	1	1	1	1	1
n/a	OG0010063	1	1	1	1	1	1	1	1	1
n/a	OG0010064	1	1	1	1	2	1	1	1	1
n/a	OG0010065	1	1	1	1	1	1	1	1	1
n/a	OG0010066	1	1	1	1	1	1	1	1	1
n/a	OG0010067	1	1	1	1	1	1	1	1	2
n/a	OG0010068	1	1	1	1	0	1	1	1	2
n/a	OG0010069	1	1	1	1	1	1	1	1	1
n/a	OG0010070	1	1	1	1	1	1	1	1	1
n/a	OG0010071	1	1	1	1	1	0	1	1	1
n/a	OG0010072	1	1	1	1	1	1	0	1	3
n/a	OG0010073	1	1	1	1	0	2	1	1	1
n/a	OG0010074	1	1	1	1	1	1	1	1	1
n/a	OG0010075	2	1	1	1	1	1	1	0	1
n/a	OG0010076	1	1	1	1	1	1	1	1	1
n/a	OG0010077	1	1	1	1	1	1	1	1	1
n/a	OG0010078	1	1	1	1	1	1	1	1	1
n/a	OG0010079	2	1	1	1	0	1	1	1	1
n/a	OG0010080	1	1	1	1	0	1	1	1	2
n/a	OG0010081	1	1	1	1	1	1	1	1	2
n/a	OG0010082	1	1	1	1	1	1	1	1	1
n/a	OG0010083	1	1	1	2	1	1	1	1	0
n/a	OG0010084	3	1	0	1	1	1	1	1	0
n/a	OG0010085	1	1	2	1	1	1	1	1	1
n/a	OG0010086	1	1	1	1	1	1	1	1	1
n/a	OG0010087	1	1	1	1	0	1	1	1	2
n/a	OG0010088	1	1	1	1	1	1	1	1	2
n/a	OG0010089	1	1	1	1	1	1	1	1	1
n/a	OG0010090	1	1	2	1	0	1	1	1	1
n/a	OG0010091	1	1	1	1	0	1	1	1	2
n/a	OG0010092	2	1	1	1	0	1	1	1	1
n/a	OG0010093	2	1	1	1	0	1	1	1	2
n/a	OG0010094	1	1	1	1	1	1	1	1	1
n/a	OG0010095	2	1	1	1	1	1	1	1	0
n/a	OG0010096	1	1	1	1	1	1	1	1	1
n/a	OG0010097	1	1	1	0	1	1	1	1	2
n/a	OG0010098	1	1	1	1	1	1	1	1	1
n/a	OG0010099	1	1	1	1	1	1	1	1	1
n/a	OG0010100	3	1	1	1	0	1	1	0	1
n/a	OG0010101	1	1	1	1	1	1	1	1	1
n/a	OG0010102	1	1	0	1	1	1	1	1	1
n/a	OG0010103	2	1	1	1	1	1	1	0	1
n/a	OG0010104	1	1	1	1	1	1	1	1	1
n/a	OG0010105	2	1	1	1	1	1	1	0	2
n/a	OG0010106	1	0	0	1	4	1	1	1	1
n/a	OG0010107	1	1	1	1	1	1	1	1	1
n/a	OG0010108	1	1	1	1	1	1	1	1	1
n/a	OG0010109	1	1	1	1	1	1	1	1	1
n/a	OG0010110	2	1	1	1	1	1	1	1	1
n/a	OG0010111	1	1	1	1	3	1	1	0	1
n/a	OG0010112	1	1	1	1	1	1	1	1	2
n/a	OG0010113	1	1	1	1	0	1	1	1	2
n/a	OG0010114	1	1	1	0	2	2	1	0	1
n/a	OG0010115	2	1	1	1	1	1	0	1	2
n/a	OG0010116	2	1	1	1	1	1	1	1	1
n/a	OG0010117	1	1	1	1	1	1	1	0	2
n/a	OG0010118	1	1	1	1	1	1	1	1	1
n/a	OG0010119	2	1	1	1	1	1	1	1	1
n/a	OG0010120	1	1	1	1	1	1	1	1	1
n/a	OG0010121	1	1	1	1	1	1	1	1	1
n/a	OG0010122	1	1	1	0	1	1	1	1	2
n/a	OG0010123	1	1	1	1	1	1	1	1	1
n/a	OG0010124	1	1	1	1	0	1	1	1	1
n/a	OG0010125	1	1	1	1	2	2	1	0	1
n/a	OG0010126	1	1	0	1	2	1	1	1	1
n/a	OG0010127	1	1	1	1	1	1	1	1	1
n/a	OG0010128	7	1	0	0	4	1	0	0	0
n/a	OG0010129	1	1	1	1	1	1	1	1	2
n/a	OG0010130	2	1	1	1	1	1	1	1	2
n/a	OG0010131	1	1	1	1	1	1	1	1	1
n/a	OG0010132	1	1	1	1	1	2	1	0	2
n/a	OG0010133	1	1	1	1	1	1	1	1	1
n/a	OG0010134	1	1	1	0	1	1	1	1	2
n/a	OG0010135	1	1	1	1	1	2	1	0	1
n/a	OG0010136	1	1	1	1	1	1	1	1	1
n/a	OG0010137	1	1	1	1	1	1	1	1	1
n/a	OG0010138	1	1	1	1	1	1	0	1	3
n/a	OG0010139	1	1	1	1	0	1	1	1	2
n/a	OG0010140	1	1	1	1	1	1	1	1	2
n/a	OG0010141	1	1	1	1	2	2	1	0	2
n/a	OG0010142	1	1	1	1	1	1	1	1	1
n/a	OG0010143	1	1	1	1	1	1	1	1	1
n/a	OG0010144	1	1	1	0	1	1	1	1	2
n/a	OG0010145	1	1	1	1	1	1	1	1	1
n/a	OG0010146	1	1	1	0	1	1	1	1	2
n/a	OG0010147	1	1	1	1	1	1	1	1	1
n/a	OG0010148	1	1	1	1	1	1	1	1	1
n/a	OG0010149	1	1	1	1	1	1	1	1	1
n/a	OG0010150	1	1	1	1	1	1	1	1	1
n/a	OG0010151	2	1	1	1	1	1	1	1	1
n/a	OG0010152	1	1	1	1	1	1	1	1	2
n/a	OG0010153	1	1	1	1	1	1	1	1	1
n/a	OG0010154	1	1	1	1	1	1	1	1	1
n/a	OG0010155	1	1	1	1	1	1	1	1	1
n/a	OG0010156	2	1	1	1	1	1	1	1	1
n/a	OG0010157	1	1	1	2	1	1	1	0	1
n/a	OG0010158	1	1	1	1	1	1	1	1	1
n/a	OG0010159	1	1	1	1	1	1	1	1	1
n/a	OG0010160	1	1	1	1	1	1	1	1	1
n/a	OG0010161	1	1	1	1	1	1	1	1	1
n/a	OG0010162	2	1	1	1	0	1	1	1	1
n/a	OG0010163	1	1	1	1	1	1	1	1	1
n/a	OG0010164	2	0	2	1	1	1	1	1	1
n/a	OG0010165	1	1	1	1	1	1	1	1	1
n/a	OG0010166	2	0	3	1	1	1	1	1	1
n/a	OG0010167	1	1	1	1	1	1	1	1	1
n/a	OG0010168	1	1	2	2	0	1	1	1	1
n/a	OG0010169	2	1	1	1	0	1	1	1	1
n/a	OG0010170	2	1	1	1	1	1	1	1	1
n/a	OG0010171	1	1	1	1	1	1	1	1	1
n/a	OG0010172	1	1	1	1	0	1	1	1	1
n/a	OG0010173	1	1	1	1	1	1	1	1	1
n/a	OG0010174	1	1	1	1	2	1	1	1	1
n/a	OG0010175	1	1	1	1	1	1	1	1	1
n/a	OG0010176	3	1	1	1	1	1	1	1	1
n/a	OG0010177	1	1	1	1	2	1	1	0	2
n/a	OG0010178	1	1	1	1	1	1	1	1	1
n/a	OG0010179	1	1	1	1	1	1	1	1	1
n/a	OG0010180	1	1	1	1	1	1	1	1	1
n/a	OG0010181	1	1	1	1	1	1	1	1	1
n/a	OG0010182	3	0	2	0	1	1	1	1	2
n/a	OG0010183	2	1	1	1	1	1	1	1	1
n/a	OG0010184	2	1	1	1	1	1	1	0	2
n/a	OG0010185	1	1	2	1	1	1	1	1	1
n/a	OG0010186	1	1	1	1	1	1	1	1	1
n/a	OG0010187	1	1	1	1	1	1	1	1	1
n/a	OG0010188	1	1	1	1	1	1	1	1	1
n/a	OG0010189	1	1	1	1	1	1	1	1	2
n/a	OG0010190	2	1	1	1	1	1	1	0	1
n/a	OG0010191	1	1	1	1	2	1	1	1	2
n/a	OG0010192	1	1	1	1	1	1	1	1	1
n/a	OG0010193	1	1	1	1	0	2	1	1	1
n/a	OG0010194	1	1	1	1	0	1	1	1	2
n/a	OG0010195	1	1	1	1	1	1	1	1	1
n/a	OG0010196	1	1	1	0	1	1	1	2	1
n/a	OG0010197	1	1	1	1	1	1	1	1	1
n/a	OG0010198	1	1	1	1	1	1	1	1	1
n/a	OG0010199	1	1	1	1	1	1	1	1	1
n/a	OG0010200	1	1	1	1	1	1	1	1	2
n/a	OG0010201	1	1	1	1	1	1	1	1	1
n/a	OG0010202	1	1	1	1	1	1	1	1	1
n/a	OG0010203	2	1	1	1	0	1	1	1	1
n/a	OG0010204	2	1	1	1	1	0	1	1	1
n/a	OG0010205	1	1	1	1	1	1	1	1	1
n/a	OG0010206	2	1	1	1	0	1	1	1	1
n/a	OG0010207	1	1	1	2	1	1	1	0	1
n/a	OG0010208	1	1	1	1	1	1	1	1	1
n/a	OG0010209	1	1	1	1	1	1	1	1	1
n/a	OG0010210	1	1	1	1	1	1	1	1	1
n/a	OG0010211	1	1	1	1	1	1	1	1	1
n/a	OG0010212	1	0	1	1	0	2	1	2	2
n/a	OG0010213	1	1	1	1	1	1	1	1	2
n/a	OG0010214	1	1	1	1	1	1	1	1	1
n/a	OG0010215	2	1	1	1	1	1	1	1	1
n/a	OG0010216	1	1	1	1	1	1	1	1	2
n/a	OG0010217	2	1	1	1	0	1	1	1	1
n/a	OG0010218	2	1	1	1	0	1	1	1	1
n/a	OG0010219	1	0	1	1	2	2	1	1	2
n/a	OG0010220	1	1	1	1	1	1	1	1	1
n/a	OG0010222	2	1	1	1	0	1	1	2	1
n/a	OG0010223	1	1	1	1	1	1	1	1	1
n/a	OG0010224	2	1	1	1	1	1	1	0	1
n/a	OG0010225	2	1	1	1	1	1	1	1	1
n/a	OG0010226	1	1	1	1	1	1	1	1	1
n/a	OG0010227	1	1	1	1	1	1	1	1	1
n/a	OG0010228	1	1	1	1	1	1	1	1	1
n/a	OG0010229	1	1	1	1	1	1	1	1	1
n/a	OG0010230	1	1	1	1	2	1	1	1	1
n/a	OG0010231	1	1	1	1	1	1	1	1	1
n/a	OG0010232	1	1	1	1	1	1	1	1	1
n/a	OG0010233	2	1	1	1	1	2	1	1	1
n/a	OG0010234	1	1	1	1	2	1	0	1	2
n/a	OG0010235	1	1	1	1	1	1	1	1	1
n/a	OG0010236	2	1	1	1	1	1	1	0	1
n/a	OG0010237	1	1	1	1	1	1	1	1	1
n/a	OG0010238	1	1	1	1	1	1	1	1	1
n/a	OG0010239	1	1	1	1	1	1	1	1	1
n/a	OG0010240	1	1	1	1	1	1	1	1	1
n/a	OG0010241	1	1	1	1	1	1	1	1	1
n/a	OG0010242	1	1	1	1	0	1	1	1	2
n/a	OG0010243	1	1	1	1	1	1	1	1	1
n/a	OG0010244	2	1	1	1	0	1	1	1	1
n/a	OG0010245	1	1	1	1	1	1	1	1	2
n/a	OG0010246	2	1	1	1	0	1	1	2	1
n/a	OG0010247	1	1	1	1	1	1	1	1	1
n/a	OG0010248	1	1	1	1	1	1	1	1	1
n/a	OG0010249	1	1	1	1	1	1	1	1	1
n/a	OG0010250	2	1	1	1	1	1	1	1	1
n/a	OG0010251	2	1	1	1	1	1	1	0	1
n/a	OG0010252	1	0	1	1	1	1	1	2	1
n/a	OG0010253	1	1	1	1	1	1	1	1	1
n/a	OG0010254	2	1	1	1	1	1	1	0	1
n/a	OG0010255	1	1	1	1	1	1	1	1	2
n/a	OG0010256	1	1	1	1	1	1	1	1	1
n/a	OG0010257	1	1	1	1	1	1	1	1	1
n/a	OG0010258	1	1	1	1	1	1	1	1	1
n/a	OG0010259	2	0	1	1	1	2	1	0	3
n/a	OG0010260	1	1	1	1	1	1	1	1	1
n/a	OG0010261	1	1	1	1	1	1	1	1	1
n/a	OG0010262	1	1	1	1	1	1	1	1	1
n/a	OG0010263	2	1	1	1	1	1	1	1	1
n/a	OG0010264	1	1	1	1	1	1	1	1	1
n/a	OG0010265	1	1	1	1	1	1	1	1	1
n/a	OG0010266	1	1	1	1	2	1	1	0	1
n/a	OG0010267	1	1	1	1	1	1	1	1	1
n/a	OG0010268	1	1	1	1	1	1	1	1	1
n/a	OG0010269	1	1	1	1	1	1	1	1	1
n/a	OG0010270	1	1	1	1	1	1	1	1	1
n/a	OG0010271	1	1	1	1	1	1	1	1	1
n/a	OG0010272	2	1	1	1	1	1	1	1	1
n/a	OG0010273	2	1	1	1	1	1	1	1	2
n/a	OG0010274	1	1	1	2	0	1	0	2	1
n/a	OG0010275	1	1	1	1	1	1	1	1	1
n/a	OG0010276	2	1	1	1	1	1	1	0	2
n/a	OG0010277	2	1	1	1	1	1	1	1	0
n/a	OG0010278	1	1	1	1	1	1	1	1	2
n/a	OG0010279	1	1	1	1	1	1	1	1	2
n/a	OG0010280	1	1	1	1	1	1	1	1	2
n/a	OG0010281	1	1	1	1	1	1	1	1	1
n/a	OG0010282	1	1	1	1	1	2	1	1	1
n/a	OG0010283	1	1	1	1	1	1	1	1	1
n/a	OG0010284	1	1	1	1	1	1	1	1	1
n/a	OG0010285	1	1	1	1	1	1	1	1	2
n/a	OG0010286	1	1	1	2	1	1	1	0	1
n/a	OG0010287	2	1	1	1	1	1	1	1	1
n/a	OG0010288	1	1	1	1	1	1	1	1	1
n/a	OG0010289	1	1	1	0	0	1	1	2	1
n/a	OG0010290	2	1	1	1	1	1	1	1	1
n/a	OG0010291	1	1	1	1	1	1	1	1	1
n/a	OG0010292	1	1	1	1	1	1	1	1	1
n/a	OG0010293	1	1	1	1	1	1	1	0	2
n/a	OG0010294	1	1	1	1	1	1	1	1	1
n/a	OG0010295	2	1	1	1	1	1	1	1	0
n/a	OG0010296	1	1	1	1	1	1	1	1	1
n/a	OG0010297	1	1	1	1	1	1	1	1	1
n/a	OG0010298	1	1	1	1	1	1	1	1	2
n/a	OG0010299	1	1	1	1	1	1	1	1	1
n/a	OG0010300	1	1	1	1	1	1	1	1	1
n/a	OG0010301	2	1	1	1	0	1	1	1	1
n/a	OG0010302	2	1	1	0	2	1	1	0	2
n/a	OG0010303	1	1	1	1	1	1	1	1	1
n/a	OG0010304	1	1	1	1	1	1	1	1	1
n/a	OG0010305	2	1	1	1	1	1	1	1	1
n/a	OG0010306	1	1	1	1	1	1	1	1	1
n/a	OG0010307	1	1	1	0	1	1	1	1	2
n/a	OG0010308	1	1	1	1	1	1	1	1	1
n/a	OG0010309	1	1	1	1	1	1	1	1	1
n/a	OG0010310	1	1	1	1	1	1	1	2	1
n/a	OG0010311	1	1	1	1	1	1	1	1	1
n/a	OG0010312	1	1	1	1	2	1	1	1	1
n/a	OG0010313	1	1	1	1	1	1	1	1	1
n/a	OG0010314	1	1	1	1	1	1	1	1	2
n/a	OG0010315	1	1	1	1	1	1	1	1	1
n/a	OG0010316	1	1	1	1	1	1	1	1	1
n/a	OG0010317	1	1	1	1	1	1	1	1	1
n/a	OG0010318	1	1	1	1	1	1	1	1	1
n/a	OG0010319	1	1	2	0	1	1	1	1	1
n/a	OG0010320	2	1	1	0	1	1	1	1	1
n/a	OG0010321	1	1	1	1	1	1	1	1	1
n/a	OG0010322	1	1	1	1	1	1	1	1	1
n/a	OG0010323	1	1	1	1	0	1	1	1	2
n/a	OG0010324	1	1	1	1	1	1	1	1	1
n/a	OG0010325	1	1	1	1	1	1	1	1	1
n/a	OG0010326	1	1	1	1	1	1	1	1	2
n/a	OG0010327	2	1	1	1	0	1	1	1	1
n/a	OG0010328	1	1	1	1	1	1	1	1	1
n/a	OG0010329	1	1	1	1	1	1	1	1	1
n/a	OG0010330	1	1	1	1	1	1	1	0	2
n/a	OG0010331	1	1	1	1	1	1	1	1	1
n/a	OG0010332	1	1	1	1	1	1	1	1	1
n/a	OG0010333	1	1	1	1	1	1	1	1	1
n/a	OG0010334	1	1	1	1	1	1	1	1	1
n/a	OG0010335	1	1	1	1	0	2	1	1	1
n/a	OG0010336	1	1	1	1	1	1	1	0	2
n/a	OG0010337	1	1	1	1	1	1	1	1	1
n/a	OG0010338	1	1	1	1	0	1	1	1	2
n/a	OG0010339	1	1	2	1	1	1	1	0	1
n/a	OG0010340	2	1	1	1	1	1	1	0	1
n/a	OG0010341	1	1	1	0	1	1	1	2	1
n/a	OG0010342	1	1	1	1	1	1	1	1	2
n/a	OG0010343	1	1	1	0	1	1	1	1	2
n/a	OG0010344	2	1	1	1	1	1	1	1	1
n/a	OG0010345	2	1	1	1	0	1	1	1	1
n/a	OG0010346	1	1	1	1	0	1	1	1	2
n/a	OG0010347	1	1	1	1	1	1	1	1	1
n/a	OG0010348	1	1	1	1	1	1	1	2	1
n/a	OG0010349	1	1	1	1	0	1	1	1	2
n/a	OG0010350	1	1	1	1	1	1	1	1	1
n/a	OG0010351	1	1	1	1	1	1	1	1	1
n/a	OG0010352	1	1	1	1	0	1	1	1	3
n/a	OG0010353	1	1	1	1	1	1	1	1	1
n/a	OG0010354	2	1	1	1	1	1	0	1	2
n/a	OG0010355	1	1	1	1	1	1	1	1	1
n/a	OG0010356	1	1	1	0	1	1	1	1	2
n/a	OG0010357	3	1	1	1	0	1	1	1	1
n/a	OG0010358	1	1	1	1	1	1	1	1	1
n/a	OG0010359	1	1	1	1	1	1	1	1	2
n/a	OG0010360	1	1	1	1	1	1	1	1	1
n/a	OG0010361	1	1	1	1	1	2	1	1	1
n/a	OG0010362	2	1	1	2	0	1	1	0	1
n/a	OG0010363	1	1	1	1	1	1	1	1	1
n/a	OG0010364	1	1	1	1	1	1	1	1	1
n/a	OG0010365	1	1	1	1	2	1	1	1	1
n/a	OG0010366	2	1	1	1	1	1	1	1	1
n/a	OG0010367	1	1	1	1	1	1	1	1	1
n/a	OG0010368	1	1	1	0	2	1	1	1	1
n/a	OG0010369	2	1	1	1	1	1	1	1	1
n/a	OG0010370	1	1	1	1	1	1	1	1	1
n/a	OG0010371	2	1	1	0	1	1	1	1	2
n/a	OG0010372	1	1	1	1	1	1	1	1	1
n/a	OG0010373	2	1	1	1	1	1	1	1	1
n/a	OG0010374	1	1	2	1	2	1	1	0	0
n/a	OG0010375	1	1	1	1	1	1	1	1	2
n/a	OG0010376	2	1	1	3	0	0	1	1	0
n/a	OG0010377	1	1	1	1	1	1	1	1	1
n/a	OG0010378	1	1	1	1	2	1	1	1	1
n/a	OG0010379	1	1	1	1	1	1	1	1	1
n/a	OG0010380	1	1	1	1	1	1	1	0	1
n/a	OG0010381	1	1	1	1	1	1	1	1	1
n/a	OG0010382	2	1	1	1	1	1	1	1	1
n/a	OG0010383	1	1	1	1	0	1	1	2	1
n/a	OG0010384	1	1	1	1	1	1	1	1	1
n/a	OG0010385	1	1	1	1	1	1	1	1	1
n/a	OG0010386	1	1	1	1	1	1	1	1	1
n/a	OG0010387	1	1	1	1	1	1	1	1	1
n/a	OG0010388	1	1	1	1	1	1	1	1	1
n/a	OG0010389	2	1	1	1	1	1	1	1	1
n/a	OG0010390	2	1	1	1	1	1	1	1	1
n/a	OG0010391	1	1	1	1	1	1	1	1	1
n/a	OG0010392	1	1	1	1	1	1	1	1	1
n/a	OG0010393	1	1	1	1	1	1	1	1	1
n/a	OG0010394	1	1	1	1	1	1	1	1	1
n/a	OG0010395	1	1	1	1	1	1	1	1	1
n/a	OG0010396	1	1	1	1	0	1	1	1	2
n/a	OG0010397	1	1	1	1	1	1	1	1	1
n/a	OG0010398	1	1	1	1	1	1	1	1	1
n/a	OG0010399	2	1	1	1	1	1	1	1	1
n/a	OG0010400	1	1	1	1	1	1	1	1	1
n/a	OG0010401	1	1	1	1	1	1	1	1	1
n/a	OG0010402	1	1	1	1	1	1	1	1	1
n/a	OG0010403	1	1	1	1	1	1	1	1	1
n/a	OG0010404	1	1	1	1	1	1	1	1	1
n/a	OG0010405	1	1	1	1	1	1	1	1	1
n/a	OG0010406	2	1	1	1	2	1	1	0	1
n/a	OG0010407	2	1	1	1	1	1	1	1	1
n/a	OG0010408	2	1	1	1	0	1	1	1	1
n/a	OG0010409	2	1	1	1	1	1	1	1	1
n/a	OG0010410	1	1	1	1	1	2	1	1	1
n/a	OG0010411	1	1	1	1	1	1	1	1	1
n/a	OG0010412	1	1	1	1	1	1	1	1	1
n/a	OG0010413	2	1	1	1	1	1	1	0	1
n/a	OG0010414	1	1	1	1	1	1	1	1	1
n/a	OG0010415	1	1	1	1	1	1	1	1	1
n/a	OG0010416	1	1	1	1	1	1	1	1	1
n/a	OG0010417	1	1	1	1	1	1	1	1	1
n/a	OG0010418	2	1	1	1	1	1	1	1	1
n/a	OG0010419	2	1	1	1	1	1	1	0	1
n/a	OG0010420	1	1	1	1	1	2	1	1	1
n/a	OG0010421	1	1	1	1	1	1	1	1	1
n/a	OG0010422	3	1	1	0	1	1	1	1	1
n/a	OG0010423	1	1	1	1	1	1	1	1	1
n/a	OG0010424	2	1	1	1	1	1	1	1	1
n/a	OG0010425	4	0	1	1	1	1	1	1	2
n/a	OG0010426	1	1	1	1	1	1	1	1	1
n/a	OG0010427	1	1	1	1	1	1	1	1	1
n/a	OG0010428	3	1	1	1	1	1	0	1	1
n/a	OG0010429	1	1	1	1	1	1	1	1	1
n/a	OG0010430	1	1	1	1	1	1	1	1	1
n/a	OG0010431	1	1	1	1	1	1	1	1	1
n/a	OG0010432	1	1	1	1	1	1	1	1	1
n/a	OG0010433	1	1	1	1	1	1	1	1	1
n/a	OG0010434	1	1	1	1	1	1	1	1	2
n/a	OG0010435	1	1	1	1	1	1	1	1	1
n/a	OG0010436	2	1	1	1	0	1	1	1	1
n/a	OG0010437	1	1	1	1	2	1	1	1	1
n/a	OG0010438	1	1	1	1	1	1	1	1	1
n/a	OG0010439	1	1	1	1	1	1	1	1	2
n/a	OG0010440	1	1	1	1	1	1	1	1	1
n/a	OG0010441	1	1	1	1	1	1	1	1	1
n/a	OG0010442	3	1	1	1	1	1	1	0	1
n/a	OG0010443	1	1	1	1	1	1	1	1	1
n/a	OG0010444	1	1	1	1	1	1	1	1	1
n/a	OG0010445	1	1	1	1	0	1	1	1	2
n/a	OG0010446	1	1	1	1	1	1	1	1	1
n/a	OG0010447	1	1	1	1	1	1	1	1	1
n/a	OG0010448	1	1	1	1	0	1	1	1	2
n/a	OG0010449	1	1	1	1	1	1	1	1	1
n/a	OG0010450	1	1	1	1	0	2	1	1	2
n/a	OG0010451	1	1	1	1	1	1	1	0	2
n/a	OG0010452	1	1	1	1	1	1	1	1	1
n/a	OG0010453	1	1	1	1	1	1	1	1	1
n/a	OG0010454	1	1	1	1	1	1	1	1	1
n/a	OG0010455	1	1	1	1	1	1	1	1	1
n/a	OG0010456	1	1	1	1	1	1	1	1	1
n/a	OG0010457	1	1	1	1	1	1	1	1	2
n/a	OG0010458	1	1	1	1	1	1	1	1	1
n/a	OG0010459	1	1	1	1	1	1	1	1	1
n/a	OG0010460	1	1	1	1	1	1	1	1	2
n/a	OG0010461	2	0	0	1	0	1	0	0	10
n/a	OG0010462	1	1	1	1	1	1	1	1	1
n/a	OG0010463	1	1	1	1	1	1	1	1	1
n/a	OG0010464	1	1	1	1	1	1	1	1	1
n/a	OG0010465	1	1	1	0	1	2	1	1	1
n/a	OG0010466	1	1	1	1	1	1	1	1	1
n/a	OG0010467	1	1	1	1	1	1	1	1	1
n/a	OG0010468	1	1	1	1	1	1	1	1	1
n/a	OG0010469	2	1	1	1	1	1	1	1	1
n/a	OG0010470	1	1	1	1	1	1	1	1	1
n/a	OG0010471	1	1	1	1	1	1	1	1	1
n/a	OG0010472	2	1	1	1	1	0	1	1	2
n/a	OG0010473	1	1	1	1	1	1	1	1	1
n/a	OG0010474	2	1	1	1	1	1	1	1	1
n/a	OG0010476	3	0	1	1	1	1	1	1	1
n/a	OG0010477	1	1	1	1	1	1	1	1	1
